text,label
"05/07 05/07 MCDONALDS Q04 MISSISSAUGA 126.39 6,655.33",0
Mar 13 Mar 13 WAL-MART #1061 120.71,0
06/28 amazon.ca*order 209.25,0
Dec 18 Dec 18 GOODLIFE CLUBS MSP 16.49,1
Aug 17 Aug 17 CASH WITHDRAWAL ATM 247.50,0
"Oct 26 DOORDASH*PIZZA PIZZA 86.63 2,465.71",0
2026-07-02 pos purchase petro-canada 06715 $252.96,0
12/17 PRE-AUTHORIZED PAYMENT PLANET FITNESS CLUB FEES $11.99,1
costco wholesale w550 04/12 -13.06,0
"11/01 CINEPLEX ODEON QUEENSWAY 217.91 7,161.78",0
AMAZON PRIME*2A3BC4 01/02 -5.99,1
"2026-08-11 2026-08-11 GOODLIFE CLUBS MSP 14.99 6,918.38",1
03/26 nytimes digital 11.99,1
"08/16 EXPRESSVPN SUBSCR 54.99 7,620.25",1
"Feb 18 Feb 18 MONTHLY ACCOUNT FEE 182.52 3,581.73",0
"Apr 04 GOODLIFE CLUBS MSP $12.99 $1,979.53",1
02/11 02/11 NO FRILLS #866 148.40,0
2026-02-23 2026-02-23 nsf fee 246.55,0
DISNEY PLUS 09/21 -7.99,1
"2026-01-15 GOOGLE *PLAY APP $252.36 $4,730.39",0
"2026-12-24 APPLE ONLINE STORE ORDER 105.27 8,501.85",0
NETFLIX.COM AMSTERDAM 2026-12-19 -10.99,1
01/19 PRE-AUTHORIZED PAYMENT TD INSURANCE PREAUTH $192.07,0
Oct 13 Oct 13 MICROSOFT 365 PERSONAL 10.99,1
Jun 26 Jun 26 TWITCH SUBSCRIPTION 14.99,1
APPLE.COM/BILL Dec 13 -16.49,1
03/05 EXPRESS TECH LTD $7.99,1
DOLLARAMA S-1182 06/28 -28.54,0
"2026-09-10 ABM WITHDRAWAL BR 2214 162.66 7,819.29",0
"02/15 GOOGLE *YouTubePremium $17.99 $1,309.78",1
"08/22 WAL-MART #1061 252.11 4,223.54",0
May 06 PATREON INTERNET $15.49 $671.12,1
Jan 02 PATREON INTERNET $29.99,1
"01/28 GOODLIFE FITNESS 5.99 5,987.03",1
2026-11-06 BESTBUY ONLINE ORDER 29.36,0
Apr 17 POS PURCHASE UBEREATS.COM/BILL $98.35,0
May 24 CRAVE ENTERTAINMENT 17.99,1
"11/14 GO TRANSIT UNION STN $53.27 $2,992.53",0
ATM WITHDRAWAL 004412 Oct 18 -110.04,0
06/19 PRE-AUTHORIZED PAYMENT BELL MOBILITY PREAUTH $38.29,0
08/13 PRE-AUTHORIZED PAYMENT LANDMARK CINEMAS $233.03,0
"Apr 10 Apr 10 COSTCO GAS W1275 201.32 3,103.00",0
2026-03-10 2026-03-10 GOOGLE ONE STORAGE 12.99,1
"Jan 21 INTERAC E-TRF SENT $109.48 $1,606.54",0
"Jun 02 Jun 02 MICROSOFT*XBOX GAME PASS 54.99 4,460.90",1
08/04 CONTACTLESS PURCHASE APPLE.COM/BILL ON 22.99,1
05/22 CONTACTLESS PURCHASE CRAVETV BELL MEDIA 16.49,1
ESSO 7-ELEVEN 04/05 -79.56,0
05/13 05/13 ebay o*12-34567 13.70,0
2026-05-04 PRE-AUTHORIZED PAYMENT PRIME MEMBER AMZN.CA/BILL $15.49,1
"10/21 GOOGLE *GOOGLE ONE 19.99 6,938.65",1
"10/07 10/07 UBEREATS.COM/BILL 4.07 6,518.38",0
E-TRANSFER SENT J. SMITH Dec 13 -4.89,0
Sep 10 Sep 10 DROPBOX*H3JQ9F 7.99,1
2026-06-26 2026-06-26 ICLOUD+ STORAGE 24.99 571.79,1
WAWANESA INSURANCE Mar 11 -179.01,0
"05/05 STARBUCKS 800-782-7282 $181.40 $2,002.32",0
06/01 MONTHLY PLAN FEE $177.63,0
Oct 20 NO FRILLS #866 $151.62,0
08/13 POS PURCHASE ICLOUD+ STORAGE $29.99,1
2026-01-14 PRE-AUTHORIZED PAYMENT CRUNCHYROLL MEMBERSHIP $7.99,1
2026-10-07 NETFLIX.COM $19.99 $672.52,1
09/28 pre-authorized payment bell canada bill payment $213.42,0
ICLOUD+ STORAGE 2026-12-03 -12.99,1
"2026-02-04 ADOBE *PHOTOGPHY PLAN $11.99 $1,382.63",1
"2026-08-04 2026-08-04 TIM HORTONS #0187 TORONTO 199.91 4,848.82",0
"2026-05-26 PATREON.COM/BILL 11.99 2,163.95",1
"2026-09-25 2026-09-25 WALMART STORE #3115 87.77 7,719.76",0
Feb 24 Feb 24 DISNEY+ BURBANK CA 15.49 756.40,1
2026-12-12 CONTACTLESS PURCHASE TIMHORTONS 4415 200.87,0
"May 01 SUBWAY REST 12244 48.14 1,508.12",0
06/10 POS PURCHASE APPLE STORE R121 $27.37,0
SUBWAY FRANCHISE Mar 13 -39.39,0
Jan 17 Jan 17 AUDIBLE.CA MEMBERSHIP 16.49,1
2026-04-22 ADOBE *CREATIVE CLD 12.99,1
09/13 CONTACTLESS PURCHASE ADOBE INC SAN JOSE 24.99,1
Nov 11 CONTACTLESS PURCHASE NORDVPN.COM 4.99,1
03/11 CONTACTLESS PURCHASE GOOGLE ONE STORAGE 9.99,1
"mar 23 mar 23 nyt*nytimes subscription 16.49 7,728.40",1
"02/04 GOOGLE *YouTubePremium 54.99 7,990.97",1
aug 14 aug 14 google*one 100gb 54.99 760.67,1
"Dec 22 DIRECT DEPOSIT PAYROLL 26.69 4,057.46",0
12/23 12/23 DROPBOX*H3JQ9F 4.99,1
Jul 03 POS PURCHASE OPENAI SAN FRANCISCO $5.99,1
Nov 10 ANTHROPIC PBC $15.49,1
2026-09-21 PRE-AUTHORIZED PAYMENT AMAZON PRIME*2A3BC4 $11.99,1
"Nov 05 Nov 05 NO FRILLS #866 17.72 5,920.60",0
2026-11-15 NYT*NYTIMES SUBSCRIPTION 19.99,1
07/26 PLANET FITNESS CLUB FEES $16.49,1
01/05 MCD #33851 $249.06,0
09/14 POS PURCHASE GO TRANSIT UNION STN $72.23,0
2026-12-08 XBOX LIVE GOLD 4.99,1
2026-04-04 LYFT RIDE 27-04 $119.62,0
2026-09-15 2026-09-15 SUBWAY 42117-0 228.76,0
"2026-01-22 MCDONALD'S #40265 34.48 6,433.34",0
2026-10-11 CONTACTLESS PURCHASE NEW YORK TIMES DIGITAL 24.99,1
"03/06 DROPBOX INTL $24.99 $1,169.11",1
2026-08-12 PRE-AUTHORIZED PAYMENT PRESTO FARE TORONTO $181.13,0
May 12 PRE-AUTHORIZED PAYMENT PROPERTY MGMT RENT $254.87,0
Oct 14 APPLE ONLINE STORE ORDER $175.37,0
"Mar 01 GOOGLE *YOUTUBE PREM $4.99 $7,120.36",1
"11/13 11/13 MICROSOFT*XBOX GAME PASS 12.99 7,835.75",1
"Jan 03 DOLLARAMA S-1182 205.35 7,146.13",0
OVERDRAFT INTEREST 2026-10-20 -100.52,0
Aug 09 CONTACTLESS PURCHASE WALMART STORE #3115 68.02,0
11/01 MORTGAGE PAYMENT TD 249.93,0
2026-08-24 PRE-AUTHORIZED PAYMENT GOODLIFE CLUBS MSP $9.99,1
07/02 CONTACTLESS PURCHASE PRESTO AUTOLOAD 187.82,0
Oct 27 CONTACTLESS PURCHASE NO FRILLS #866 216.68,0
"Oct 20 Oct 20 SDM #1121 TORONTO 201.06 8,701.60",0
"01/25 01/25 GOOGLE*ONE 100GB 22.99 8,214.66",1
HELLO FRESH TORONTO 2026-12-20 -11.99,1
Jun 18 Jun 18 AMAZON PRIME*2A3BC4 12.99,1
ADOBE *PHOTOGPHY PLAN May 09 -19.99,1
"2026-04-06 SHOPPERS DRUG MART #0984 $95.10 $3,589.96",0
"09/25 GOODLIFE CLUBS MSP 54.99 6,241.77",1
Nov 12 POS PURCHASE COSTCO WHOLESALE W550 $107.00,0
Jan 01 PRE-AUTHORIZED PAYMENT APPLE STORE R121 $245.76,0
06/22 MCDONALDS Q04 MISSISSAUGA 252.17,0
08/24 PRE-AUTHORIZED PAYMENT APPLE ICLOUD 50GB $19.99,1
Apr 20 CONTACTLESS PURCHASE PLANET FITNESS CLUB FEES 15.49,1
07/21 PRE-AUTHORIZED PAYMENT ANTHROPIC PBC $4.99,1
2026-11-13 SUBWAY REST 12244 59.89,0
"Feb 14 MCD #33851 255.59 4,973.61",0
04/24 04/24 COSTCO.CA ONLINE 193.90,0
2026-05-03 POS PURCHASE DOLLARAMA S-1182 $193.60,0
Apr 15 DOORDASH*PIZZA PIZZA 4.89,0
"01/25 PAYROLL DEPOSIT ACME LTD 225.77 5,804.06",0
08/13 08/13 UBER *TRIP HELP.UBER.COM 52.62,0
03/07 POS PURCHASE MONTHLY ACCOUNT FEE $13.19,0
2026-09-24 ABM WITHDRAWAL BR 2214 183.18,0
"Aug 23 PAYPAL *EBAY SELLER $144.28 $6,225.18",0
jan 17 pos purchase mcd #33851 $111.64,0
09/21 09/21 NEW YORK TIMES DIGITAL 12.99,1
04/02 netflix.com amsterdam 16.49,1
Dec 20 ICLOUD.COM/BILL $15.49,1
"2026-07-13 MORTGAGE PAYMENT TD $35.64 $2,949.03",0
08/14 PRE-AUTHORIZED PAYMENT NORDVPN.COM $11.99,1
WINE RACK #123 Feb 27 -202.14,0
2026-12-28 POS PURCHASE PAY EMPLOYER DEPOSIT $186.30,0
OVERDRAFT PROTECTION FEE 2026-01-09 -11.23,0
11/05 BELL CANADA BILL PAYMENT $112.86,0
Apr 11 Apr 11 SHOPPERSDRUGMART 984 249.52,0
oct 01 oct 01 dropbox*h3jq9f 22.99,1
11/24 THE BEER STORE 2104 $42.23 $349.69,0
"2026-09-24 HELLOFRESH CANADA 54.99 4,504.78",1
04/11 04/11 XBOX LIVE GOLD 54.99,1
"Jan 13 MCD #33851 $53.11 $4,748.49",0
2026-05-22 CONTACTLESS PURCHASE EXPRESSVPN SUBSCR 4.99,1
DISNEY+ BURBANK CA 2026-08-20 -16.49,1
09/20 09/20 SHOPPERS DRUG MART #0984 193.48 905.23,0
Jun 26 MSFT * ONE MICROSOFT 22.99,1
2026-02-07 2026-02-07 ADOBE INC SAN JOSE 5.99,1
Feb 05 POS PURCHASE LANDMARK CINEMAS $92.98,0
"2026-09-09 2026-09-09 SUBWAY 42117-0 183.86 1,245.82",0
"2026-04-12 wawanesa insurance 94.35 5,125.39",0
2026-12-01 2026-12-01 MCDONALDS Q04 MISSISSAUGA 236.96,0
"Mar 18 Mar 18 INTERAC E-TRF SENT 136.49 5,234.55",0
Feb 25 Feb 25 SPOTIFY AB 15.49,1
Jan 14 RENT PAYMENT PREAUTH $109.53,0
PATREON.COM/BILL 2026-10-06 -9.99,1
05/18 PRE-AUTHORIZED PAYMENT AMAZON PRIME*2A3BC4 $54.99,1
"Feb 18 MORTGAGE PAYMENT TD $143.41 $2,899.10",0
Mar 21 PRECISE PARKLINK TOR $240.47,0
03/18 POS PURCHASE EXPRESSVPN.COM $19.99,1
Dec 28 PRE-AUTHORIZED PAYMENT DISNEY+ BURBANK CA $5.99,1
"2026-06-26 2026-06-26 GOOGLE*HELP.PAY# ONE-TIME 249.61 4,453.48",0
Nov 28 APPLE.COM/BILL $10.99,1
"Sep 13 CASH WITHDRAWAL ATM $48.69 $5,362.67",0
"Sep 10 UBER BV TRIP 4X2 156.37 6,536.57",0
2026-05-17 CONTACTLESS PURCHASE HELLOFRESH CANADA 17.99,1
"03/06 crave entertainment 29.99 7,285.72",1
2026-03-05 APPLE.COM/BILL 5.99,1
"2026-03-03 2026-03-03 ABM WITHDRAWAL BR 2214 200.57 1,291.76",0
Dec 14 PRE-AUTHORIZED PAYMENT ADOBE INC SAN JOSE $17.99,1
"07/20 07/20 INTACT INSURANCE PYMT 18.86 4,601.26",0
"2026-01-20 PATREON.COM/BILL $7.99 $8,051.00",1
2026-07-09 2026-07-09 BELL CANADA OB 103.48,0
06/14 CONTACTLESS PURCHASE SPOTIFY AB 12.99,1
2026-06-19 costco gas w1275 $32.27,0
"Dec 26 DISNEYPLUS.COM $16.49 $2,144.33",1
2026-08-19 PRE-AUTHORIZED PAYMENT GOOGLE *GOOGLE ONE $7.99,1
"Jul 11 PAYPAL *EBAY SELLER 52.63 2,249.00",0
"Jan 18 Jan 18 LOBLAWS #1029 172.21 8,438.15",0
03/24 03/24 tim hortons #2231 216.17,0
04/04 CONTACTLESS PURCHASE NSF FEE 215.43,0
WINE RACK #123 02/03 -27.28,0
01/08 POS PURCHASE EXPRESSVPN SUBSCR $10.99,1
2026-06-26 DROPBOX*H3JQ9F $22.99,1
"Oct 11 Oct 11 OVERDRAFT PROTECTION FEE 244.98 7,795.63",0
2026-03-27 PRE-AUTHORIZED PAYMENT EBAY COMMERCE CDA $256.77,0
Aug 14 Aug 14 UBEREATS.COM/BILL 169.24,0
"Dec 25 Dec 25 ADOBE *PHOTOGPHY PLAN 9.99 8,234.25",1
Jan 02 XBOX LIVE GOLD 7.99,1
2026-02-13 shell canada products $20.12,0
"2026-12-26 GOOGLE*ONE 100GB 22.99 5,528.05",1
2026-08-03 the beer store 2104 $141.14,0
2026-05-02 CONTACTLESS PURCHASE DISNEYPLUS.COM 10.99,1
mar 12 pos purchase nordsec ltd $15.49,1
"2026-10-20 2026-10-20 DISNEY PLUS 7.99 3,491.12",1
"2026-03-19 AUDIBLE*UK8FN2 11.99 5,951.75",1
04/25 EBAY COMMERCE CDA $131.69,0
"02/16 WINE RACK #123 233.48 1,595.34",0
2026-11-21 2026-11-21 AMAZON.CA*ORDER 173.20,0
2026-11-07 PRE-AUTHORIZED PAYMENT EXPRESSVPN.COM $22.99,1
04/20 MONTHLY ACCOUNT FEE $172.54 $331.84,0
Oct 26 ROGERS PREAUTH PAYMT $220.40,0
Oct 12 MICROSOFT*XBOX GAME PASS $22.99,1
01/02 E-TRANSFER SENT J. SMITH $34.79,0
"Feb 23 Feb 23 IMPARK00120199U 65.87 2,332.24",0
"2026-02-05 goodlife fitness 11.99 6,551.38",1
NETFLIX.COM Oct 03 -24.99,1
NETFLIX.COM AMSTERDAM 02/25 -4.99,1
2026-03-24 POS PURCHASE PATREON* MEMBERSHIP $7.99,1
2026-09-26 CONTACTLESS PURCHASE DROPBOX*H3JQ9F 24.99,1
"07/02 TD INSURANCE PREAUTH $82.07 $8,581.60",0
"May 02 DOLLARAMA #423 192.30 6,367.93",0
Jul 17 ADOBE *CREATIVE CLD 22.99,1
2026-07-26 2026-07-26 planet fitness club fees 22.99,1
"2026-07-20 2026-07-20 MONTHLY PLAN FEE 55.25 5,046.45",0
2026-03-07 ENBRIDGE GAS PAYMENT $249.90,0
Apr 11 BESTBUY.CA #937 140.63,0
"2026-06-12 DROPBOX.COM 9.99 7,763.49",1
"2026-05-17 2026-05-17 SHOPPERSDRUGMART 984 44.40 1,879.93",0
2026-08-14 pre-authorized payment ubereats.com/bill $206.68,0
08/25 chatgpt subscription openai.com 11.99,1
11/16 PRE-AUTHORIZED PAYMENT PATREON INTERNET $11.99,1
"07/09 TORONTO HYDRO BILL $233.76 $4,161.26",0
05/15 05/15 SHOPPERS DRUG MART #0984 7.56 942.13,0
DIRECT DEPOSIT PAYROLL 2026-07-16 -236.21,0
mar 27 direct deposit payroll $219.05,0
"08/09 08/09 anthropic pbc 29.99 7,541.85",1
Feb 03 POS PURCHASE NEW YORK TIMES DIGITAL $29.99,1
2026-11-13 CINEPLEX #7712 98.23,0
"10/11 costco gas w1275 73.43 3,158.74",0
2026-08-06 2026-08-06 NEW YORK TIMES DIGITAL 16.49,1
2026-10-27 2026-10-27 PRESTO FARE TORONTO 154.89 691.57,0
"2026-01-10 GREEN P PARKING 223.46 8,678.50",0
2026-07-26 CONTACTLESS PURCHASE SPOTIFY AB 12.99,1
feb 09 amazon prime*2a3bc4 29.99,1
"2026-11-14 ICLOUD+ STORAGE $24.99 $2,944.89",1
2026-03-09 CONTACTLESS PURCHASE COSTCO.CA ONLINE 23.95,0
2026-01-19 AMAZON PRIME*2A3BC4 $14.99,1
"2026-02-25 THE KEG STEAKHOUSE $205.18 $7,271.99",0
2026-09-12 SHELL EASYPAY 4482 116.82,0
jun 21 uber eats 44.11,0
2026-02-10 UBER BV TRIP 4X2 $155.98 $592.04,0
"2026-01-01 PLAYSTATIONNETWORK SUB $11.99 $5,352.91",1
2026-11-01 2026-11-01 GOOGLE *PLAY APP 120.23,0
07/18 07/18 lyft *ride thu 9am 186.26 409.16,0
RENT PAYMENT PREAUTH 2026-06-23 -214.73,0
2026-01-22 enbridge gas payment $81.50 $960.36,0
"2026-11-13 AMAZON.CA*ORDER $156.95 $4,626.45",0
Nov 27 PRE-AUTHORIZED PAYMENT SDM #1121 TORONTO $248.46,0
Dec 23 CONTACTLESS PURCHASE PRIME MEMBER AMZN.CA/BILL 12.99,1
CRUNCHYROLL MEMBERSHIP Jan 10 -19.99,1
Jun 22 STARBUCKS #04521 $212.65,0
2026-12-04 2026-12-04 GOOGLE *YOUTUBE PREM 9.99,1
12/03 SHOPPERSDRUGMART 984 192.71,0
10/13 PRESTO FARE TORONTO 156.08,0
12/22 12/22 uber eats 253.24,0
03/23 03/23 GREEN P PARKING 75.21,0
"Sep 16 ACCOUNT MAINTENANCE FEE $167.92 $7,930.06",0
01/05 PRE-AUTHORIZED PAYMENT DOORDASH*PIZZA PIZZA $13.87,0
"06/09 TD INSURANCE PREAUTH 256.22 8,094.65",0
10/11 WAWANESA INSURANCE $165.32,0
Oct 06 TWITCHINTERACTIVE.COM 22.99,1
"2026-07-14 2026-07-14 COSTCO GAS W1275 31.99 8,850.07",0
02/19 02/19 CRAVE ENTERTAINMENT 9.99,1
"01/03 01/03 AMZN PRIME MEMBER 5.99 8,539.49",1
08/13 PRE-AUTHORIZED PAYMENT NORDSEC LTD $14.99,1
2026-12-10 APPLE.COM/BILL 16.49,1
Feb 25 PRE-AUTHORIZED PAYMENT GOOGLE *YOUTUBE PREM $19.99,1
12/18 APPLE.COM/BILL $4.99,1
09/14 MCDONALD'S #40265 29.93,0
TORONTO HYDRO BILL 09/06 -237.36,0
2026-03-28 CONTACTLESS PURCHASE HELLO FRESH TORONTO 14.99,1
06/03 HELLOFRESH*WK26 $17.99,1
2026-05-28 PRE-AUTHORIZED PAYMENT GOOGLE ONE STORAGE $4.99,1
08/18 CONTACTLESS PURCHASE LYFT CANADA INC 96.45,0
"Feb 09 Feb 09 UBER BV TRIP 4X2 197.56 2,519.75",0
"jun 01 cineplex #7712 156.40 4,208.39",0
Feb 03 BELL MOBILITY PREAUTH 7.20,0
04/23 PRE-AUTHORIZED PAYMENT PLAYSTATION NETWORK $54.99,1
INTACT INSURANCE PYMT Dec 19 -143.83,0
09/10 claude.ai subscription 54.99,1
Nov 17 PLAYSTATIONNETWORK SUB 15.49,1
WAWANESA INSURANCE 08/23 -128.76,0
Dec 04 OVERDRAFT INTEREST 144.66 525.21,0
Apr 10 PRE-AUTHORIZED PAYMENT DOLLARAMA MTL $50.09,0
"10/10 CASH WITHDRAWAL ATM 215.14 5,762.80",0
12/28 12/28 audible.ca membership 5.99,1
2026-06-16 HELLO FRESH TORONTO 22.99,1
jan 04 pos purchase spotify ab $17.99,1
Oct 12 PRE-AUTHORIZED PAYMENT ESSO 7-ELEVEN $54.98,0
"05/14 GOOGLE ONE STORAGE $4.99 $6,694.18",1
presto fare toronto 04/26 -213.84,0
07/22 POS PURCHASE ANTHROPIC CLAUDE.AI $5.99,1
03/01 SUBWAY FRANCHISE 155.03,0
2026-03-12 2026-03-12 PROPERTY MGMT RENT 253.31,0
Oct 17 Oct 17 ENBRIDGE GAS PAYMENT 168.45,0
"2026-11-19 2026-11-19 BELL CANADA BILL PAYMENT 251.48 2,637.50",0
2026-03-15 CONTACTLESS PURCHASE APPLE.COM/BILL 866-712-7753 54.99,1
"2026-02-25 NETFLIX.COM AMSTERDAM 54.99 6,904.22",1
06/08 pre-authorized payment tim hortons #2231 $241.60,0
NO FRILLS #866 02/22 -42.65,0
2026-05-14 pre-authorized payment google play store purch $83.02,0
Mar 02 ANTHROPIC PBC 54.99,1
04/13 TWITCH SUBSCRIPTION $22.99,1
MICROSOFT*M365 Jan 21 -17.99,1
2026-05-14 2026-05-14 NETFLIX INTERNATIONAL B.V. 29.99,1
Apr 19 AMZN MKTP CA WWW.AMAZON.CA $60.42,0
12/24 12/24 PRIME MEMBER AMZN.CA/BILL 54.99,1
2026-09-16 PRE-AUTHORIZED PAYMENT PLANET FITNESS CLUB FEES $19.99,1
Feb 01 CONTACTLESS PURCHASE DD DOORDASH SUSHI 203.00,0
Nov 04 PRE-AUTHORIZED PAYMENT AMAZON.CA*ORDER $171.13,0
"Feb 26 EXPRESS TECH LTD 24.99 2,738.52",1
"Sep 18 SUBWAY FRANCHISE $143.50 $4,815.65",0
"10/14 AMAZON PRIME*2A3BC4 22.99 8,666.04",1
"2026-12-23 CRUNCHYROLL MEMBERSHIP 11.99 7,160.39",1
Sep 09 POS PURCHASE INTACT INSURANCE PYMT $46.06,0
06/07 06/07 ANTHROPIC PBC 9.99,1
Jan 06 POS PURCHASE STARBUCKS #04521 $258.28,0
2026-11-24 PRE-AUTHORIZED PAYMENT ICLOUD.COM/BILL $29.99,1
Jun 03 Jun 03 TWITCHINTERACTIVE.COM 7.99,1
10/08 10/08 EXPRESSVPN.COM 22.99,1
"02/28 02/28 SONY PSN MEMBERSHIP 19.99 3,787.30",1
01/20 TIM HORTONS #2231 45.60,0
Jun 14 CONTACTLESS PURCHASE GOOGLE *YOUTUBE PREM 9.99,1
05/21 AUDIBLE.CA MEMBERSHIP 5.99,1
Feb 24 PRE-AUTHORIZED PAYMENT PRECISE PARKLINK TOR $51.50,0
03/03 03/03 COSTCO GAS W1275 7.69,0
2026-06-23 SONY CRUNCHYROLL 54.99,1
"2026-10-22 GOOGLE *YOUTUBE PREM 4.99 2,443.66",1
2026-10-23 PRE-AUTHORIZED PAYMENT INTERAC E-TRF SENT $105.64,0
UBER *TRIP HELP.UBER.COM 06/04 -173.61,0
12/06 PRE-AUTHORIZED PAYMENT WAWANESA INSURANCE $15.45,0
02/26 POS PURCHASE AMZN MKTP CA*2B4FZ8 $113.54,0
"Mar 25 BELL CANADA BILL PAYMENT $61.81 $3,960.20",0
Nov 23 PRE-AUTHORIZED PAYMENT WALMART.CA $82.48,0
2026-11-18 MCDONALDS Q04 MISSISSAUGA $134.63,0
05/16 PRE-AUTHORIZED PAYMENT MSFT * ONE MICROSOFT $16.49,1
"07/16 ANTHROPIC CLAUDE.AI 14.99 8,754.41",1
2026-03-15 2026-03-15 ATM WITHDRAWAL 004412 29.49,0
01/03 TORONTO HYDRO BILL $167.32,0
"2026-05-05 2026-05-05 HELLOFRESH*WK26 17.99 7,245.83",1
"Jun 15 EXPRESSVPN.COM 24.99 7,867.88",1
"Sep 11 APPLE STORE YORKDALE 170.94 8,970.34",0
2026-02-13 GOOGLE YOUTUBE MEMBER $19.99,1
2026-08-12 POS PURCHASE GOOGLE *YouTubePremium $9.99,1
11/03 PRE-AUTHORIZED PAYMENT BELL CANADA BILL PAYMENT $84.27,0
05/13 UBER *EATS PENDING 222.02,0
03/01 CONTACTLESS PURCHASE CRUNCHYROLL*SUB 19.99,1
2026-03-25 2026-03-25 AMAZON.CA*ORDER 47.67,0
2026-01-23 HYDRO ONE PREAUTH $233.32,0
Mar 01 CONTACTLESS PURCHASE INTACT INSURANCE PYMT 181.13,0
"04/07 THE BEER STORE 2104 $257.80 $2,106.01",0
08/03 TIM HORTONS #0187 TORONTO 3.06 516.36,0
"Jul 06 LANDMARK CINEMAS $250.56 $4,121.14",0
12/26 12/26 uber *eats pending 167.94,0
Dec 07 CONTACTLESS PURCHASE PRESTO AUTOLOAD 79.71,0
2026-02-08 PRE-AUTHORIZED PAYMENT SDM #1121 TORONTO $130.85,0
Oct 09 CONTACTLESS PURCHASE SHOPPERSDRUGMART 984 97.47,0
2026-03-01 BEST BUY #611 $114.25,0
2026-12-16 GOOGLE PLAY STORE PURCH $42.97,0
Nov 16 PRE-AUTHORIZED PAYMENT CRAVETV BELL MEDIA $4.99,1
Jul 23 Jul 23 PATREON INTERNET 4.99,1
"2026-08-22 GOODLIFE CLUBS MSP 29.99 8,607.90",1
01/11 UBER EATS $126.56,0
microsoft*m365 feb 13 -5.99,1
THE BEER STORE 2104 Jan 15 -95.90,0
"10/21 NETFLIX.COM $7.99 $4,830.55",1
02/05 02/05 FIDO MOBILE PAYMENT 63.09,0
2026-07-11 ROGERS COMMUNICATIONS 49.15,0
10/02 10/02 RENT PAYMENT PREAUTH 99.24,0
"2026-07-04 2026-07-04 E-TRANSFER SENT J. SMITH 87.99 1,194.77",0
"2026-12-21 ADOBE *PHOTOGPHY PLAN 54.99 4,440.83",1
THE KEG STEAKHOUSE 2026-03-21 -39.85,0
"02/11 IMPARK00120199U 5.06 4,051.32",0
Jan 25 PRE-AUTHORIZED PAYMENT NSF FEE $206.35,0
"11/09 MONTHLY ACCOUNT FEE 149.29 1,590.01",0
02/25 02/25 MORTGAGE PAYMENT TD 180.46,0
"2026-12-05 THE KEG STEAKHOUSE 90.91 6,991.31",0
2026-03-01 BEST BUY #611 257.31,0
Dec 02 CONTACTLESS PURCHASE E-TRANSFER SENT J. SMITH 140.08,0
Jan 08 CONTACTLESS PURCHASE SUBWAY REST 12244 237.30,0
Apr 14 SWISS CHALET 1214 108.40,0
2026-07-28 2026-07-28 INTERAC E-TRF SENT 149.55,0
MORTGAGE PAYMENT TD 01/02 -135.70,0
NETFLIX.COM 04/28 -7.99,1
"01/10 01/10 HELLOFRESH*WK26 9.99 6,199.12",1
Apr 22 PRE-AUTHORIZED PAYMENT ATM WITHDRAWAL 004412 $62.64,0
"2026-07-03 2026-07-03 NETFLIX.COM 9.99 2,673.95",1
"06/10 06/10 PRESTO FARE TORONTO 109.89 2,220.32",0
07/05 07/05 ESSO 7-ELEVEN 18.84,0
"2026-11-04 THE KEG STEAKHOUSE 132.91 2,663.73",0
"2026-12-28 2026-12-28 GOODLIFE FITNESS 4.99 4,747.12",1
"Dec 15 TD INSURANCE PREAUTH $142.83 $2,401.77",0
Nov 28 Nov 28 ROGERS COMMUNICATIONS 259.65,0
2026-04-02 CONTACTLESS PURCHASE AUDIBLE*UK8FN2 19.99,1
2026-02-26 CONTACTLESS PURCHASE AMZN PRIME MEMBER 29.99,1
Nov 08 AUDIBLE ADBL.CO/PYMT 9.99,1
"2026-06-24 LYFT CANADA INC 141.29 3,153.75",0
Feb 14 POS PURCHASE GOODLIFE FITNESS $54.99,1
ICLOUD.COM/BILL Mar 04 -4.99,1
"Feb 02 Feb 02 LOBLAWS #1029 141.46 8,108.81",0
"2026-01-09 INTACT INSURANCE PYMT $165.40 $6,278.11",0
2026-06-19 POS PURCHASE INTERAC E-TRF SENT $13.78,0
Dec 23 WALMART STORE #3115 229.65,0
2026-05-19 PRE-AUTHORIZED PAYMENT HELLO FRESH TORONTO $17.99,1
10/12 OPENAI SAN FRANCISCO $7.99,1
02/12 CONTACTLESS PURCHASE PLANET FITNESS CLUB FEES 22.99,1
09/15 APPLE STORE R121 $222.81,0
"2026-11-23 lcbo/rao #522 $197.72 $1,583.47",0
2026-07-02 POS PURCHASE SHOPPERS DRUG MART #0984 $57.10,0
02/09 POS PURCHASE E-TRANSFER SENT J. SMITH $109.62,0
2026-09-22 BEST BUY #611 $38.78,0
"Sep 22 Sep 22 APPLE ONLINE STORE ORDER 66.47 1,918.36",0
2026-06-16 CONTACTLESS PURCHASE NORDVPN *SUBSCRIPTION 12.99,1
2026-02-08 POS PURCHASE EXPRESSVPN.COM $54.99,1
"Jun 08 Jun 08 ROGERS PREAUTH PAYMT 230.14 3,144.19",0
2026-02-15 CONTACTLESS PURCHASE LANDMARK CINEMAS 248.76,0
Oct 21 Oct 21 ICLOUD+ STORAGE 9.99 384.48,1
"07/18 07/18 CASH WITHDRAWAL ATM 139.07 7,720.36",0
